,epochs,train_loss,test_loss
51,51,9.66606289827371,0.13760346686467528
52,52,9.591625117048432,0.1368016880005598
53,53,9.518517482129834,0.13674000930041075
54,54,9.445115656792362,0.13698808895424008
55,55,9.37337454059456,0.13688634661957622
56,56,9.303905342198625,0.1372735956683755
57,57,9.233667421944533,0.13614608626812696
58,58,9.163954396791096,0.1387966712936759
59,59,9.096657221830345,0.1366183222271502
60,60,9.028541842593423,0.1356548462063074
61,61,8.962032499192636,0.13593582715839148
62,62,8.895123542109623,0.13679067185148597
63,63,8.8284434910062,0.13556405622512102
64,64,8.763570145715642,0.13655163580551744
65,65,8.698720980294143,0.13447791850194335
66,66,8.633981982363931,0.13663846999406815
67,67,8.57044634034362,0.1348923845216632
68,68,8.506647194488139,0.135672262404114
69,69,8.442461677744419,0.13409265270456672
70,70,8.380351815042616,0.13642042130231857
71,71,8.31674154498909,0.1337665352039039
72,72,8.254608444020718,0.1359284734353423
73,73,8.193414857115927,0.13544294238090515
74,74,8.131720180752911,0.13687543850392103
75,75,8.070571555367,0.13335140654817224
76,76,8.009575463548492,0.13357710232958198
77,77,7.950643617895585,0.13606096617877483
78,78,7.888841834249376,0.13580795750021935
79,79,7.829702534253085,0.13442805176600814
80,80,7.770125437386429,0.13876045402139425
81,81,7.711243243157109,0.13729220302775502
82,82,7.6517631373827975,0.1332416320219636
83,83,7.593057885954652,0.13327345810830593
84,84,7.535106139846995,0.13597032520920038
85,85,7.4779328153103215,0.13526191748678684
86,86,7.419719641721701,0.13393587619066238
87,87,7.363287225554261,0.13163959328085184
88,88,7.3054816390894635,0.13751661265268922
89,89,7.249607122397121,0.132451044395566
90,90,7.191935008085227,0.13258595252409577
91,91,7.13733397254461,0.13573091896250844
92,92,7.0800891646855995,0.13373538618907332
93,93,7.025848660287978,0.13109807390719652
94,94,6.968692344955251,0.13203980214893818
95,95,6.913977484159831,0.1342593994922936
96,96,6.859488915793503,0.1370276426896453
97,97,6.805720661259905,0.13786355033516884
98,98,6.751222254354743,0.13412102358415723
99,99,6.69608771650097,0.13725385442376137
100,100,6.642907685871366,0.13322744239121675
101,101,6.589408506321002,0.13541375566273928
102,102,6.535314885875847,0.13704780163243413
103,103,6.482200930390177,0.13310824893414974
104,104,6.430524433715434,0.1369657008908689
105,105,6.376723392100274,0.1363155096769333
106,106,6.324909415426133,0.1357368929311633
107,107,6.272784782361381,0.13751451903954148
108,108,6.219908774653567,0.1386787835508585
109,109,6.169015286843988,0.13865254120901227
110,110,6.117798147322256,0.13680342631414533
111,111,6.066035355193706,0.1331049930304289
112,112,6.014749001853073,0.13356218114495277
113,113,5.96437218219419,0.13928587920963764
114,114,5.913313425039943,0.1315439441241324
115,115,5.862313572364517,0.13326844293624163
116,116,5.8122236396692974,0.13252723217010498
117,117,5.763030269477941,0.13422649493440986
118,118,5.711488337456426,0.13855502381920815
119,119,5.6625436287892015,0.1375588672235608
120,120,5.613322082954117,0.13275916269049048
121,121,5.563297983966296,0.13269771914929152
122,122,5.51541547533832,0.13588099461048841
123,123,5.465728614903703,0.13569906307384372
124,124,5.418351203580446,0.13423095224425197
125,125,5.3690242827693115,0.13517522998154163
126,126,5.320653957656667,0.14092387724667788
127,127,5.272728515576713,0.13721692468971014
128,128,5.225665708131428,0.13479261891916394
129,129,5.17698168452782,0.13497168337926269
130,130,5.1306959285011775,0.13477957714349031
131,131,5.082939160021046,0.13130458444356918
132,132,5.035403257683862,0.13869166281074286
133,133,4.988322125205511,0.13576612109318376
134,134,4.941538925412335,0.133034264203161
135,135,4.895926234088367,0.13448607176542282
136,136,4.84911551053011,0.1357906386256218
137,137,4.802772835840153,0.1319725476205349
138,138,4.755829424797734,0.1330466279760003
139,139,4.711266046837915,0.13389566028490663
140,140,4.665485539013827,0.13262880826368928
141,141,4.619571359851692,0.13379926048219204
142,142,4.575059504448613,0.13982131984084845
143,143,4.5282243776925,0.1322842431254685
144,144,4.484187790110141,0.1330102076753974
145,145,4.4400748844388165,0.13076761737465858
146,146,4.394810779185235,0.13146958965808153
147,147,4.351230784307552,0.14156148303300142
148,148,4.306953080092804,0.1311342092230916
149,149,4.262565431715567,0.13479239400476217
150,150,4.219169357154943,0.1341270860284567
151,151,4.175405472139769,0.13143462827429175
152,152,4.131612705279,0.14146959083154798
153,153,4.089289357390585,0.13552029989659786
154,154,4.046332308008701,0.1358829876407981
155,155,4.002125890949104,0.14769369224086404
156,156,3.9598850539967985,0.13300386210903525
157,157,3.917259735397146,0.13093040930107236
158,158,3.875335406653489,0.13783566234633327
159,159,3.8339222050920316,0.1321187405847013
160,160,3.792009745972066,0.13885243190452456
161,161,3.749477492103094,0.13751663686707616
162,162,3.7079813691634165,0.13472880609333515
163,163,3.666980218283738,0.13970517041161656
164,164,3.6250709038746507,0.1351772123016417
165,165,3.586435308939294,0.13958433410152793
166,166,3.544548897803584,0.1365743619389832
167,167,3.5043841524969173,0.13536947267130017
168,168,3.4635582060753545,0.14251545071601868
169,169,3.422708402706098,0.13428261363878846
170,170,3.3827201082736633,0.13674384308978915
171,171,3.343427694296535,0.1491243257187307
172,172,3.304561630080018,0.13922543404623866
173,173,3.263863237598274,0.139056078158319
174,174,3.2245696285102943,0.13626935658976436
175,175,3.1854703124565416,0.14425711007788777
176,176,3.1464825219745878,0.14628743520006537
177,177,3.108546978310694,0.1362659651786089
178,178,3.0703941598723206,0.14479795284569263
179,179,3.032467739491523,0.1433330955915153
180,180,2.9935153918930246,0.14297863841056824
181,181,2.955315852467018,0.14265181543305516
182,182,2.917675537399099,0.13347709085792303
183,183,2.8802356901048105,0.13848855206742883
184,184,2.842173500906063,0.13545620068907738
185,185,2.805523214460928,0.13671016413718462
186,186,2.768715025503424,0.13914259802550077
187,187,2.732207615164262,0.13460231898352504
188,188,2.6949396495577655,0.14402490947395563
189,189,2.6582287957396686,0.13715624576434493
190,190,2.622106316723401,0.13772635674104095
191,191,2.585881103443194,0.13770385179668665
192,192,2.5508678804470013,0.13803564244881272
193,193,2.51490136943286,0.14478782238438725
194,194,2.479047385952141,0.1408777921460569
195,195,2.443915164923366,0.1378213632851839
196,196,2.4082121577443956,0.13822040101513267
197,197,2.3733428701569763,0.1387377055361867
198,198,2.339238649682154,0.13494364777579904
199,199,2.3051872374136235,0.1374679757282138
