,epochs,train_loss,test_loss,z_loss,a_loss,n_loss,z_testloss,a_testloss,n_testloss
1266,1266,0.003575391189497747,0.004457625458599068,0.0008502344624584268,0.0002950346138595995,0.0024301221072940736,0.0006477526821981883,0.00022942300665818038,0.0035804497747449204
1267,1267,0.003562064733130822,0.004369685397250578,0.0008381173071365471,0.0002843557324395426,0.002439591682154187,0.0006465078913606703,0.00024051381979006692,0.0034826636547222733
1268,1268,0.0035950750539636917,0.004367831701529212,0.0008514574291421824,0.00028554259090918666,0.002458075044385994,0.0006478555678768316,0.00023520247123087756,0.0034847736314986832
1269,1269,0.0035412294981455443,0.004477344555198215,0.0008115769969373586,0.00027332715899609387,0.0024563253261771787,0.0006510805760626681,0.0002328849550394807,0.0035933790786657482
1270,1270,0.003576339408607003,0.004390933754621074,0.0008735662310645221,0.00027740523619517967,0.0024253679565480277,0.0006596714320039609,0.0002361296433264215,0.003495132696116343
1271,1271,0.0035930471353909105,0.004515262131462805,0.0008783736429325525,0.0002909576955768962,0.0024237158147701224,0.0006799782313464675,0.0002312879955752578,0.0036039959159097634
1272,1272,0.003556557473501155,0.004381605322123505,0.0008241080973374474,0.0002871465474029018,0.002445302849522774,0.0006576236464752583,0.0002298253275512252,0.003494156349916011
1273,1273,0.003608185329302481,0.0044105560664320365,0.0008844055296930301,0.00028669375492108596,0.00243708603959056,0.0006507789221359417,0.00023081496601662366,0.0035289621373522095
1274,1274,0.003609993102052694,0.004369567439425737,0.0008650005549996213,0.0002942886315679154,0.002450703916133969,0.0006470372427429538,0.00022974112198426155,0.003492789008305408
1275,1275,0.0035656940037752413,0.004367018293123692,0.0008330570217251636,0.0002881492261743695,0.0024444877513340275,0.0006613573914364679,0.00023195770518213976,0.0034737031819531694
1276,1276,0.0035522658864309076,0.004415545947267674,0.0008513035544099369,0.00028378156771598635,0.002417180759855991,0.0006636566249653697,0.00023375543969450518,0.0035181339335395023
1277,1277,0.0035384169981405615,0.004386318338220008,0.0008442644721303419,0.0002875451519818395,0.002406607389785231,0.0006468162500823382,0.00023811348592062132,0.0035013886154047213
1278,1278,0.0035404871243117438,0.004499772709095851,0.000853449019090314,0.0002773332074588568,0.00240970489785526,0.0007433618593495339,0.00023338274331763387,0.0035230280918767676
1279,1279,0.0035345421000650733,0.004537117536528967,0.0008263034415342341,0.00028904603438668404,0.002419192629056585,0.0007589139495394193,0.00023371621318801772,0.003544487350154668
1280,1280,0.003555611621997776,0.004354855525889434,0.0008634327566785038,0.000279037481148662,0.0024131413684137593,0.0006436584189941641,0.00023490224612032762,0.0034762948635034263
1281,1281,0.0035422424938541595,0.00438127652159892,0.0008365949222841745,0.00028176863108143196,0.0024238789252414824,0.00065317148619215,0.00023258442661244771,0.003495520599244628
1282,1282,0.0035306660467343534,0.00435488329094369,0.0008143835269496034,0.0002799568602620256,0.0024363256588275694,0.0006455964830820449,0.00022774208400733187,0.003481544721580576
1283,1283,0.0035743219481342158,0.004395915180793963,0.0008654416279991863,0.0002861333947745893,0.002422746928975247,0.0006497566391772125,0.00022984054521657526,0.003516318007314112
1284,1284,0.0036214791701003244,0.004434117712662555,0.0009099729529694672,0.0002885476066352752,0.0024229585961290418,0.0007004996805335395,0.0002296518787261448,0.0035039661888731644
1285,1285,0.0035720024633096757,0.004505659686401486,0.0008655896167134403,0.00027468813599753163,0.0024317247093474242,0.0007349018887907732,0.00023036662605591118,0.003540391189744696
1286,1286,0.003558620425670817,0.004368767695268616,0.0008497558571961797,0.00029597040859924537,0.0024128941386036434,0.0006558845125255175,0.00023077623973222217,0.0034821069275494665
1287,1287,0.0035358766905049894,0.004378007390187122,0.0008605053795910897,0.00026956949439374317,0.0024058018165201566,0.0006666879780823365,0.00022854761982671334,0.0034827717536245473
1288,1288,0.0035724984689550414,0.0044163618149468675,0.0008713282673667144,0.0002726438936516405,0.0024285263086781853,0.0006550955185957719,0.00022778859147365438,0.0035334776985109784
1289,1289,0.003578202700343244,0.004380092825158499,0.0008594903534732071,0.0002887189466317902,0.0024299933982918124,0.0007003284335951321,0.00022755718418920878,0.003452207143709529
1290,1290,0.0035895807327477225,0.004360985083621927,0.0008730189828424578,0.0002832548281475961,0.0024333069164744893,0.0006428797296393896,0.0002317546350241173,0.003486350702587515
1291,1291,0.0035650671057842055,0.004337281628977507,0.0008362095927594194,0.000284168078680152,0.0024446894338348538,0.0006441670884669293,0.00022947988009036635,0.003463634660874959
1292,1292,0.0035520028041165536,0.004490946303121746,0.0008696967572386074,0.00028525693718400326,0.00239704910348389,0.0006722181424265727,0.0002315597162123595,0.0035871684813173488
1293,1293,0.003553081974891388,0.00437854987103492,0.0008661028651734162,0.0002798780122850458,0.002407101102345356,0.000642543633148307,0.0002287871438966249,0.003507219153107144
1294,1294,0.003506191443373111,0.004308932904677931,0.0008286403460208635,0.00027415152360347046,0.002403399577085522,0.0006414149120246293,0.00022639093913312536,0.0034411270171403885
1295,1295,0.003520805720139034,0.004332114462158643,0.0008468863982143723,0.00029232256192525635,0.00238159675300151,0.0006502209362224676,0.00023050252866596566,0.003451391006819904
1296,1296,0.003529180597608826,0.004535234242212027,0.0008624246978693327,0.000279896465318491,0.002386859427562138,0.0008024000162549783,0.0002293050001753727,0.003503529165755026
1297,1297,0.0035698505550041605,0.004372618859633803,0.0008943537715451709,0.0002782628232884595,0.0023972339669367073,0.0006463864883698989,0.0002299433904227044,0.0034962889621965587
1298,1298,0.003497836073255463,0.004314033154514618,0.00080667527457017,0.00029386599983050114,0.0023972948061770933,0.0006452493362303358,0.0002300640662724618,0.0034387197374599054
1299,1299,0.003555318002535659,0.004521284223301336,0.0008673042262486141,0.00028450689337862907,0.002403506877903299,0.0007422686758218333,0.00024005284558370477,0.0035389627155382186
1300,1300,0.0035234289206742386,0.004414163806359284,0.0008400745150799252,0.0002835157544613122,0.0023998386411227665,0.0006584974107681774,0.00022660578451905167,0.00352906061016256
1301,1301,0.0035398107713123985,0.004352487187134102,0.0008524188519363547,0.00028103052906893714,0.002406361393458477,0.0006438329510274343,0.00022759801140637137,0.0034810562065104023
1302,1302,0.0035574479001888614,0.00450355296197813,0.0008714282062130084,0.000276982718602247,0.0024090369764395107,0.0007784015324432403,0.0002265057155454997,0.0034986456885235384
1303,1303,0.003538900545121995,0.004464375757379457,0.0008680866163662949,0.00027858220126255934,0.0023922317258711122,0.0006854898747405969,0.00022706473282596562,0.003551821158907842
1304,1304,0.0035244997310493686,0.004463174962438643,0.0008615523307572362,0.0002789657516071312,0.0023839816574903003,0.0006453975056501804,0.00022561414289157256,0.003592163324356079
1305,1305,0.003514563320738495,0.004323786371969618,0.0008329413093442607,0.00027425245443621506,0.0024073695545944913,0.0006391504048224306,0.00022473730950878235,0.0034598986749188043
1306,1306,0.0034935695903707937,0.004386940927361138,0.0008308930768539453,0.00026742743699333874,0.0023952490601178472,0.0006418736938940128,0.00022604019477512338,0.003519027042784728
1307,1307,0.0034719637007849993,0.004333942102675792,0.000826212602362013,0.00027413515251346383,0.002371615937845722,0.0006397310826287139,0.00022518263267556904,0.0034690284010139294
1308,1308,0.00349131671364781,0.004326372800278477,0.0008178106381240521,0.0002755357181856551,0.0023979703553916685,0.0006486380134447245,0.0002311507969352533,0.003446584021730814
1309,1309,0.0034562795449665207,0.004322726294049062,0.000807701594828017,0.0002731538773848005,0.0023754240772953837,0.000646788663289044,0.00022908662867848761,0.003446850969339721
1310,1310,0.0035337073725476196,0.004286024166503921,0.00088514912903908,0.00027190152278383544,0.002376656726100571,0.0006395641794370022,0.00022619762512476882,0.003420262335566804
1311,1311,0.003537656287039826,0.004339543476817198,0.0008719975618529875,0.00028160345261608053,0.0023840552864738615,0.0006416337582777487,0.0002276097943649802,0.003470299889158923
1312,1312,0.0035044047766465956,0.004425137332873419,0.0008399231097242754,0.00028182877094935695,0.0023826528911532205,0.0006393830481101759,0.0002275374640703376,0.003558216820238158
1313,1313,0.00351021128742226,0.004282512571080588,0.0008504796347945668,0.0002746861967926246,0.002385045467745394,0.0006404456198652042,0.00022679621451970888,0.0034152706939494237
1314,1314,0.0034917172275863257,0.004277294247003738,0.0008298245697596651,0.00027680012422864425,0.002385092536054231,0.0006431630463339388,0.0002308927264493832,0.0034032384428428486
1315,1315,0.003460229981755897,0.004390973423141986,0.0007968727895206992,0.0002817394730752144,0.0023816177272237837,0.0006764039026165847,0.0002253311035929073,0.0034892384501290508
1316,1316,0.003503400684114854,0.004319037689128891,0.0008385067486432589,0.0002872359628973019,0.002377657968681424,0.0006405397798516788,0.00022691563981425134,0.003451582284469623
1317,1317,0.003501290769856067,0.004280809655028861,0.0008251358449806097,0.0002722785237006499,0.0024038763964477523,0.0006439798708015587,0.0002268074040330248,0.0034100224074791186
1318,1318,0.003423447995802542,0.004282033114577644,0.0008013832012479116,0.00026377410016906487,0.0023582906982784345,0.0006493608307209797,0.00023756064547342248,0.003395111649297178
1319,1319,0.0035197600732693912,0.0042616109567461535,0.0008524992858403759,0.00028272975398565696,0.0023845310187987556,0.0006362131280184258,0.0002256501038573333,0.003399747743969783
1320,1320,0.003473416311891785,0.004373931617010385,0.0008555868613477322,0.00027946485829343843,0.002338364610973461,0.0006601751210837392,0.00022827436305306037,0.00348548217152711
1321,1321,0.0034775855234723276,0.004273569960787427,0.0008341914771723851,0.00027496714871984784,0.0023684269158395044,0.0006449599259212846,0.0002246216035928228,0.003403988368518185
1322,1322,0.003480676651315372,0.004310521260777023,0.0008523688230079237,0.00027172944063964376,0.00235657839239486,0.000646823740680702,0.0002277072881042841,0.0034359902419964783
1323,1323,0.0034342914564641797,0.004312807199312374,0.000807625936918186,0.0002758189495730771,0.002350846566126391,0.0006488781036750879,0.00022701956322634942,0.003436909508309327
1324,1324,0.0034620165105636235,0.0042886774317594245,0.0008291413084007681,0.00027596901619886965,0.002356906192915538,0.0006425004448828986,0.00022501427702081855,0.003421162720769644
1325,1325,0.003536371955392989,0.004309046737034805,0.0008727915219482106,0.00028235001082066447,0.0023812304208630543,0.0006518510763271479,0.00023241227518155938,0.003424783411901444
1326,1326,0.0034908276699352893,0.0042947002075379714,0.000835391187856484,0.00027904059970751405,0.0023763958853372865,0.0006411795584426727,0.00023311698669203906,0.0034204036346636713
1327,1327,0.0034663274403732673,0.0042679064645199105,0.0008269295083050421,0.0002729717101145441,0.002366426211016573,0.0006470593580161221,0.00022404118135455064,0.003396805899683386
1328,1328,0.0034964600990223848,0.0042705756350187585,0.0008393779894185793,0.0002852251760069886,0.002371856944997362,0.0006411696831492009,0.00022703392869516392,0.003402372072741855
1329,1329,0.003492461961611014,0.004363433981779963,0.000846365784446169,0.0002826738406149196,0.0023634223627804476,0.0006757321316399612,0.00022513591511597042,0.00346256596094463
1330,1330,0.0034735109130584986,0.004271767058526166,0.0008398469566785772,0.00028592883567525975,0.0023477351254780603,0.0006361695868690731,0.0002253848269901937,0.0034102126519428566
1331,1331,0.003471569635662114,0.004243414921802469,0.0008510199716910839,0.00026937080842886227,0.0023511788610570653,0.0006328916988422861,0.00022282716463450924,0.0033876960951602086
1332,1332,0.0035406650610529124,0.004253207094734535,0.0008768800999761625,0.00028438243585279815,0.0023794025264288875,0.0006361788909998722,0.00022276826439338038,0.0033942599984584376
1333,1333,0.003456098700808302,0.004233015366480686,0.0008122586878016591,0.0002712033261547968,0.002372636683329726,0.0006341334355965955,0.00022516002582051442,0.0033737218982423656
1334,1334,0.0034207525287879405,0.004329588249674998,0.0008079079873296344,0.0002895831412214572,0.002323261412100831,0.0006780022449675016,0.00022509727295982884,0.0034264887653989717
1335,1335,0.0034892314201173413,0.004306128510506824,0.000837035685893338,0.0002750701578348804,0.0023771255813942404,0.0006358134196489118,0.00022872081308378256,0.0034415943155181594
1336,1336,0.0034326767240455197,0.004260809277184308,0.0008144173735921763,0.0002779438071194621,0.0023403155452803156,0.0006334816898743156,0.00022457821023635915,0.003402749411179684
1337,1337,0.003429621544808956,0.004256863445334602,0.0008105539368646468,0.0002767023070886654,0.0023423653017361737,0.0006351173269649735,0.0002221386348537635,0.0033996075071627274
1338,1338,0.0034572146921922828,0.004562718444503844,0.0008290429229945964,0.0002750100589811114,0.002353161723934304,0.0008057186569203623,0.00022708091273671016,0.0035299188893986866
1339,1339,0.00347861113133514,0.004228066034556832,0.0008426088751530998,0.00028768379669814447,0.002348318461893767,0.0006337918839562917,0.00022260569176069112,0.0033716684629325755
1340,1340,0.0034827003618820933,0.004247892604325898,0.0008367367361666291,0.00027531728457665415,0.0023706463353921937,0.0006330773776426213,0.00022381165626939037,0.003391003585420549
1341,1341,0.003482449322250808,0.00433557819633279,0.0008380358520032139,0.0002747063322406511,0.002369707150705111,0.0006384515017998638,0.00022281340625340817,0.003474313300102949
1342,1342,0.0034508409192133102,0.004235664986481424,0.0008355830847967867,0.00027710908247531645,0.0023381487458238415,0.0006358010377880419,0.0002222300945504685,0.0033776338168536313
1343,1343,0.0034432232596431,0.004238379864546005,0.0008405658694882848,0.0002739162254833118,0.0023287411573028583,0.0006329097577690845,0.00022705816490997677,0.0033784119586925954
1344,1344,0.0034356745438958716,0.004365656481240876,0.000837601881821278,0.00027014918309847,0.0023279234812933073,0.000699921805789927,0.00022867591269459808,0.003437058738199994
1345,1345,0.0034359626451234337,0.004250036174198613,0.0008344208236982464,0.00027956626034871185,0.002321975555190828,0.0006428942906495649,0.00022445188551500905,0.003382689996215049
1346,1346,0.0034275712492834232,0.004251383666996844,0.0008369769775353158,0.0002704998752647999,0.0023200943899951924,0.0006373059095494682,0.00022566467987417127,0.0033884131407830864
1347,1347,0.003399011149563512,0.004251597754773684,0.0008115167229044827,0.0002719904861493024,0.0023155039479247157,0.000641074020677479,0.00022544135663338238,0.003385082382010296
1348,1348,0.003436990344013046,0.0042473727953620255,0.0008339078230842664,0.000280137757066664,0.0023229447494492314,0.0006352414638968185,0.00022380942027666606,0.0033883219439303502
1349,1349,0.003469777718382134,0.004245661009917967,0.0008772945405609881,0.0002632109771977968,0.0023292722074822136,0.0006468038427556166,0.00022381620510714129,0.003375040956598241
1350,1350,0.0034136547585415424,0.004213116502796765,0.0007936306830546017,0.00027132837150385306,0.002348695692397168,0.0006320736356428824,0.00022290947072178824,0.003358133413712494
1351,1351,0.003467656258986017,0.004400561039801687,0.0008585867142025975,0.0002796431877509436,0.002329426353417669,0.0007378063201031182,0.00023559540659334743,0.00342715933220461
1352,1352,0.0034242140101031606,0.00424541666143341,0.0008367504006930906,0.00027580805018857107,0.0023116555480526724,0.0006336584847304039,0.00023221921492222464,0.0033795389463193715
1353,1353,0.0034489383547311753,0.004230430531606544,0.0008406144584259197,0.0002708953047455971,0.002337428592857282,0.0006339621068036649,0.00022163116682349937,0.0033748372952686623
1354,1354,0.0034504894828601817,0.004239568159391638,0.0008461675571446799,0.0002664080236120458,0.002337913893854281,0.0006531370927405078,0.00022883686779096024,0.003357594207045622
1355,1355,0.003415533547604065,0.004296412109397352,0.0008551842723246427,0.0002709772505658044,0.002289372026567365,0.0006797768910473678,0.00022970691679802258,0.003386928314284887
1356,1356,0.0033755030447415488,0.00420723879506113,0.0007920675654450705,0.00026928289507213195,0.002314152595346829,0.0006327831997623434,0.00022003126969138975,0.0033544243196956813
1357,1357,0.003426859822646258,0.004234712490870152,0.0008310492802633768,0.0002684458438826096,0.002327364701651642,0.0006314897545962594,0.00022238361952986452,0.003380839101737365
1358,1358,0.0034008895589786163,0.004211992651107721,0.0008479146515597607,0.00026964716037518826,0.002283327738794492,0.0006319624590105377,0.0002296424177075096,0.0033503877493785694
1359,1359,0.0034012071206975894,0.004212785308482125,0.0008222270976814328,0.0002593181708124674,0.0023196618496084433,0.0006285737417783821,0.00022530331943926285,0.003358908259542659
1360,1360,0.0033897069678790154,0.004222487666993402,0.0008187906690176196,0.00027341294262905245,0.0022975033433488006,0.0006296653682511533,0.000224597913074831,0.003368224366568029
1361,1361,0.003411015774461494,0.00428057349199662,0.000830456375175565,0.00027485522178333894,0.0023057041775025903,0.0006297119198279688,0.00022059754974179668,0.0034302639978704974
1362,1362,0.003450166131518069,0.004228757650707848,0.0008469896482238487,0.0002877746524614027,0.0023154018188761487,0.000650102976578637,0.0002305950711161131,0.003348059588461183
1363,1363,0.0034225248104364724,0.004186780301097315,0.0008334923814759726,0.000272231282066453,0.002316801163299709,0.0006278658147493843,0.00022204261495062383,0.003336871857754886
1364,1364,0.0034223812417969535,0.00420424243202433,0.0008154849641938593,0.00027681606807627355,0.002330080216385685,0.0006281414825934917,0.000219230260427139,0.00335687067854451
1365,1365,0.003423482634180528,0.004204409022349864,0.0008463281450369009,0.0002721871891144995,0.0023049673070733665,0.0006472566856245976,0.0002221965764874767,0.003334955792524852
1366,1366,0.0033963958682361873,0.004192136620986275,0.0008099539211734679,0.0002718878035718326,0.002314554143305512,0.0006327144728857093,0.0002282244386151433,0.00333119768765755
1367,1367,0.0034230574550237623,0.004256502361386083,0.0008433808535144658,0.00026791691689256723,0.002311759702876139,0.0006488940252893372,0.00022187476406543283,0.0033857336020446382
1368,1368,0.003376503310397647,0.004286380200937856,0.0008225519648326003,0.00026069970461866184,0.002293251642800132,0.0006400064030458452,0.000221217354919645,0.0034251564648002386
1369,1369,0.0034000114930769917,0.004717254007118754,0.0008239038444308054,0.00026221408081985415,0.0023138935601332814,0.0006604577338293893,0.00021820095525981742,0.00383859528665198
1370,1370,0.0033811939298916773,0.004348286296590231,0.0008234233691084205,0.0002660645313996964,0.002291706018817202,0.0007233702344819903,0.00022197043381311232,0.003402945614652708
1371,1371,0.003394956167366142,0.004227308774716221,0.0007995800117021842,0.0002788349126030359,0.0023165412512637534,0.0006351885313051753,0.00022163907487993129,0.0033704812012729235
1372,1372,0.003398395323633531,0.004161283897701651,0.0008162415859283536,0.00028302500386474724,0.002299128725359537,0.0006318027189990971,0.00021875934180570766,0.0033107218114309944
1373,1373,0.0033601376281422414,0.004168196770478971,0.0008129306578012124,0.0002643168638059929,0.002282890112652402,0.0006294251506915316,0.0002202137447966379,0.0033185578431584872
1374,1374,0.0033772742793936827,0.0043726111616706476,0.0008077478026274212,0.0002624321867790441,0.002307094289523781,0.0007418032182613388,0.00024973189101729076,0.0033810760141932406
1375,1375,0.0033301889998719665,0.004152488894760609,0.0007906555476936565,0.000276038456269967,0.0022634949945180326,0.0006231568058865378,0.00022027188788342755,0.003309060244646389
1376,1376,0.0033624586018965027,0.004209251972497441,0.0008207484683063426,0.0002744767514938358,0.002267233382281699,0.000626401479166816,0.0002190973700635368,0.003363753072335385
1377,1377,0.0034058690234235705,0.004192122534732334,0.0008267567824471481,0.000275188848445975,0.002303923404950554,0.0006334906665870221,0.0002210273200944357,0.003337604539410677
1378,1378,0.003354740948238333,0.004193038519588299,0.0007990262108546486,0.00027498809671159955,0.0022807266406720847,0.0006439716271415818,0.00022163543371789274,0.0033274314264417626
1379,1379,0.003325108014592889,0.00416907684848411,0.0007685945088645906,0.0002712887367211389,0.002285224759089612,0.0006261169655772392,0.00022690155947202584,0.0033160582970594987
1380,1380,0.0033602366712579064,0.004168859319179319,0.0008095756785241163,0.00025688735609703583,0.002293773649844703,0.000629045858659083,0.0002205234573011694,0.003319289957289584
1381,1381,0.003358770194493092,0.004184869387245271,0.000804942303854723,0.00026395285130770594,0.0022898750341865145,0.0006244095748115797,0.00022395288533516577,0.0033365069393767044
1382,1382,0.003384491043153462,0.004189394589047879,0.0008143522160477747,0.0002679616568486242,0.002302177171786405,0.0006302087804215262,0.00021878132793062832,0.0033404044661438093
1383,1383,0.0033736885332496494,0.004285972288926132,0.000818280132033619,0.0002704579894769059,0.0022849504165588673,0.0006953783049539197,0.00021961381526125479,0.0033709801646182314
1384,1384,0.0033577007633058507,0.004148857631662395,0.0008108055285418371,0.00028352250682804023,0.0022633727313654058,0.0006242878134798957,0.0002205211785621941,0.003304048630525358
1385,1385,0.0033564118425225375,0.004157211951678619,0.000804896454013896,0.00026866981389288714,0.0022828455702594485,0.0006238659188966267,0.00021865306189283729,0.0033146929927170277
1386,1386,0.0033675700079080217,0.00420263681007782,0.0008079801010602646,0.0002651423679580942,0.002294447524384091,0.0006260193476919085,0.00021989720607962226,0.00335672029905254
1387,1387,0.0034198334439105955,0.004158521071076393,0.0008478226956902487,0.00027157981747651626,0.002300430935285511,0.0006267268763622269,0.0002194535095441097,0.0033123406465165317
1388,1388,0.003342188948878105,0.004143046360695735,0.0008196200668266055,0.0002679232436389467,0.002254645635075808,0.0006241919782041805,0.00021905385256104637,0.003299800504464656
1389,1389,0.0033893450289359615,0.00420437005959684,0.0008281298255352125,0.00026143278719362016,0.0022997824259393014,0.0006489545194199309,0.0002180783390031138,0.003337337177072186
1390,1390,0.003358472963190003,0.00416055042296648,0.0008196617370237045,0.0002673902176431778,0.0022714210006446953,0.0006327774681267329,0.00022787476518715266,0.0032998982205754146
1391,1391,0.003385054534835041,0.004141903729760088,0.0008207642099565002,0.0002700000201280757,0.0022942903025259683,0.0006245274125831202,0.00021713243222620804,0.0033002438431140035
1392,1392,0.0033537023033424736,0.004190575680695474,0.0007972418120024121,0.0002622971590942033,0.0022941633330800446,0.0006263630421017297,0.0002188894854953105,0.003345323166286107
1393,1393,0.0033784560654549654,0.004147037521761376,0.0008107231697067618,0.0002786148584019215,0.002289118028170233,0.0006196455888130004,0.0002213656875937886,0.0033060262503568083
1394,1394,0.0033615970128411604,0.004138856864301488,0.0008088722526597061,0.0002715585691313805,0.002281166195638098,0.0006216158635652391,0.00021821029031343642,0.0032990306935971603
1395,1395,0.0033275716015653814,0.004148059917497449,0.0007863573099347128,0.00027582458148867625,0.002265389711346928,0.0006244636642804835,0.0002176237085222965,0.0033059724955819547
1396,1396,0.003323758282746147,0.004157555151323322,0.0007918600681101441,0.00026660948556330306,0.0022652887319923516,0.0006260729860514402,0.0002168110295315273,0.0033146711793961003
1397,1397,0.0033584241243672505,0.004359831757028587,0.000822384647282054,0.0002640456187477258,0.002271993858383814,0.0007438368193106726,0.00022686766715196427,0.0033891272905748338
1398,1398,0.0033488040382137437,0.004223744093906134,0.0008162476141287524,0.0002761996715629153,0.0022563567588248165,0.0006292886773735518,0.00022445334388976335,0.0033700020430842414
1399,1399,0.0033551646043564294,0.00414101270143874,0.0008130591209966001,0.0002642593334116054,0.0022778461570851505,0.0006289926459430717,0.0002166769077120989,0.003295343180070631
1400,1400,0.0033579773653690127,0.004155866365181282,0.0008186760831588678,0.00027120859677507396,0.0022680926845545413,0.0006254006075323559,0.0002160961685149232,0.003314369583677035
1401,1401,0.0033747733779738,0.004181294440058991,0.0008426606725563242,0.00027090705370242784,0.002261205666452338,0.000623671961875516,0.00021930265575065278,0.0033383198606316
1402,1402,0.0033028823765481165,0.004241390146489721,0.0007733884514057357,0.00026878261890308337,0.0022607113028562087,0.0006276393269217806,0.00021886401918891352,0.003394886793103069
1403,1403,0.003352582329368088,0.004182629701972473,0.0008531631178898844,0.00026299567373356766,0.0022364235412667558,0.0006206596917763818,0.00022453663950727787,0.0033374333797837608
1404,1404,0.0033450992281139373,0.004098475867067464,0.0008087546055228894,0.0002701285468143037,0.0022662160829136704,0.0006197341263032285,0.0002165268770113471,0.003262214879214298
1405,1405,0.003336787519303216,0.004091645088919904,0.0007976740014748233,0.0002646413631737232,0.002274472166333276,0.0006204849087225739,0.00021747671416960657,0.0032536834478378296
1406,1406,0.0033406210265413024,0.004164855912677012,0.0008082259457505006,0.00026840600750489146,0.002263989085984078,0.0006495800753327785,0.00021573544563580072,0.0032995403598761186
1407,1407,0.003313520312261809,0.004127312626224011,0.0008009547848924758,0.0002631378452038499,0.0022494276840192306,0.0006262374226935208,0.00022459280899056466,0.003276482369983569
1408,1408,0.0033407002809060036,0.004099153054994531,0.000798616138068888,0.00026115903531306477,0.0022809251095168293,0.0006196894100867212,0.00021573982485278975,0.0032637238546158187
1409,1409,0.003308120209599139,0.0041007683976204135,0.0007909171325510522,0.0002651279116962194,0.002252075159558908,0.0006205398349266034,0.00021726170598412864,0.003262966827605851
1410,1410,0.003331249906788254,0.004127184001845308,0.0007985746360066567,0.00026526156264938605,0.002267413706278464,0.0006236500994418748,0.00022334917730404413,0.0032801846537040547
1411,1411,0.003324595115378879,0.004483813885599375,0.0008319119952847457,0.00027248053278538224,0.0022202025814231034,0.0008445399544143584,0.0002263179167130147,0.0034129560663131997
1412,1412,0.003318656892901298,0.004182627817499451,0.0008188513662609728,0.0002614181255829034,0.0022383874028648254,0.0006533506602863781,0.0002185740104323486,0.0033107031922554597
1413,1413,0.0032716943937276676,0.004091251736099366,0.0007528790547497642,0.00026967329478075217,0.002249142044197151,0.0006197291986609343,0.00022065483517508255,0.0032508677104488015
1414,1414,0.0033154337093008646,0.0041146357980323955,0.0007798960573295024,0.0002642439320167396,0.0022712937166178776,0.0006227120229596039,0.00021606401514873141,0.0032758597444626503
1415,1415,0.0032831912839512345,0.004114878574910108,0.000784274433319795,0.0002633917292247817,0.002235525117513789,0.000625289321760647,0.00021618555820168694,0.00327340372314211
1416,1416,0.003339722515291469,0.004112501992494799,0.0008164987145629444,0.00026804336005967157,0.002255180439834667,0.0006279213248490123,0.00022032625656720484,0.003264254395617172
1417,1417,0.0032983763413325807,0.004099816876987461,0.0007867612182696582,0.0002719964548444174,0.002239618655798399,0.0006255650641833199,0.0002251973874081159,0.0032490544544998556
1418,1418,0.0033071081578185794,0.00411666814761702,0.000776225899881535,0.0002707661295259241,0.0022601161158056398,0.0006182618217280833,0.00021536297845159424,0.003283043348346837
1419,1419,0.003297533756893152,0.004091237882676069,0.0007980604623414718,0.00026577564997629674,0.002233697663529948,0.0006162494919408346,0.0002140288161172066,0.0032609595873509534
1420,1420,0.003295682624255301,0.004168692452367395,0.0007936065062987292,0.00025598476887428483,0.002246091350287223,0.0006702679274894763,0.0002180971878260607,0.003280327371612657
1421,1421,0.0033050699909899835,0.004102111488464288,0.000794900115393992,0.00027163508092349837,0.0022385348043119785,0.0006173034198582172,0.00021468923296197318,0.003270118817454204
1422,1422,0.003312745633546951,0.004086810193257406,0.0008009855174251898,0.00027049560367521257,0.0022412645348768895,0.0006165957638586406,0.00021701291643694276,0.0032532014956814237
1423,1423,0.0033084466248145625,0.004095067415619269,0.0007910219986573051,0.00026228781528162893,0.0022551368115244397,0.0006232024170458317,0.0002197881085521658,0.0032520769018447027
1424,1424,0.003304067192373762,0.004086544766323641,0.0008157807998107094,0.0002629621227636672,0.0022253242571939045,0.0006237960733415093,0.00021887425100430846,0.003243874503823463
1425,1425,0.0032696024385713944,0.0041605217338656075,0.0007972705448980616,0.00026271327277853086,0.0022096186145920617,0.0006597980973310769,0.00021953072655378492,0.0032811929268063977
1426,1426,0.0032537063482887805,0.004168155537627172,0.0007754549316269981,0.0002603923762328389,0.0022178590460828723,0.0006212603384483373,0.00021607292092085117,0.00333082221186487
1427,1427,0.003276644922662408,0.004160250500717666,0.0008036836688510576,0.0002580106846122872,0.00221495056386954,0.00065941413413384,0.0002162195692108071,0.003284616796008777
1428,1428,0.003278552025859096,0.004071150309755467,0.00080313241097388,0.0002648901155590714,0.0022105294996042067,0.0006215631856321124,0.00021445866696012672,0.00323512851173291
1429,1429,0.00327389624198175,0.004113115996005945,0.0007865591538969166,0.0002582494395074678,0.002229087636806071,0.0006219674105523154,0.00021458953597175423,0.0032765590367489494
1430,1430,0.0032469020877626672,0.0041252509618061595,0.000786179047860917,0.0002567016813517726,0.002204021360357381,0.0006241366500034928,0.00021792922370877932,0.0032831850548973307
1431,1431,0.0032755433267373946,0.004141288016398903,0.0007784267100372061,0.00026624675567267806,0.002230869865847253,0.0006202150761964731,0.0002163308645322104,0.0033047420874936506
1432,1432,0.0032954684467570985,0.004097587108844891,0.0008014409373155468,0.0002581618486564001,0.0022358656597655908,0.0006197200382302981,0.00021435855978779728,0.003263508500822354
